cycle,state,modeldate,candidate_name,pct_trend_adjusted,winner
2000,National,2000-11-06,Al Gore,43.403065,George W. Bush
2000,National,2000-11-07,Ralph Nader,3.7697854,George W. Bush
2000,National,2000-11-07,George W. Bush,46.924161,George W. Bush
2000,National,2000-11-07,Al Gore,43.403065,George W. Bush
1996,National,1996-02-29,H. Ross Perot,14.162848,Bill Clinton
1996,National,1996-02-29,Bill Clinton,51.260288,Bill Clinton
1996,National,1996-02-29,Bob Dole,39.521991,Bill Clinton
1996,National,1996-03-01,H. Ross Perot,14.162848,Bill Clinton
1996,National,1996-03-01,Bill Clinton,51.243156,Bill Clinton
1996,National,1996-03-01,Bob Dole,39.528272,Bill Clinton
1996,National,1996-03-02,H. Ross Perot,14.162848,Bill Clinton
1996,National,1996-03-02,Bill Clinton,51.237963,Bill Clinton
1996,National,1996-03-02,Bob Dole,39.526832,Bill Clinton
1996,National,1996-03-03,H. Ross Perot,14.162848,Bill Clinton
1996,National,1996-03-03,Bill Clinton,51.237963,Bill Clinton
1996,National,1996-03-03,Bob Dole,39.526832,Bill Clinton
1996,National,1996-03-04,H. Ross Perot,14.162848,Bill Clinton
1996,National,1996-03-04,Bill Clinton,51.237963,Bill Clinton
1996,National,1996-03-04,Bob Dole,39.526832,Bill Clinton
1996,National,1996-03-05,H. Ross Perot,15.02178,Bill Clinton
1996,National,1996-03-05,Bill Clinton,49.969231,Bill Clinton
1996,National,1996-03-05,Bob Dole,37.824603,Bill Clinton
1996,National,1996-03-06,H. Ross Perot,15.020065,Bill Clinton
1996,National,1996-03-06,Bill Clinton,49.959821,Bill Clinton
1996,National,1996-03-06,Bob Dole,37.830954,Bill Clinton
1996,National,1996-03-07,H. Ross Perot,15.020065,Bill Clinton
1996,National,1996-03-07,Bill Clinton,49.959821,Bill Clinton
1996,National,1996-03-07,Bob Dole,37.830954,Bill Clinton
1996,National,1996-03-08,H. Ross Perot,15.020065,Bill Clinton
1996,National,1996-03-08,Bill Clinton,49.959821,Bill Clinton
1996,National,1996-03-08,Bob Dole,37.830954,Bill Clinton
1996,National,1996-03-09,H. Ross Perot,15.020065,Bill Clinton
1996,National,1996-03-09,Bill Clinton,49.959821,Bill Clinton
1996,National,1996-03-09,Bob Dole,37.830954,Bill Clinton
1996,National,1996-03-10,H. Ross Perot,14.536329,Bill Clinton
1996,National,1996-03-10,Bill Clinton,49.673407,Bill Clinton
1996,National,1996-03-10,Bob Dole,37.08671,Bill Clinton
1996,National,1996-03-11,H. Ross Perot,14.536329,Bill Clinton
1996,National,1996-03-11,Bill Clinton,50.996359,Bill Clinton
1996,National,1996-03-11,Bob Dole,37.728203,Bill Clinton
1996,National,1996-03-12,H. Ross Perot,14.536329,Bill Clinton
1996,National,1996-03-12,Bill Clinton,50.996359,Bill Clinton
1996,National,1996-03-12,Bob Dole,37.728203,Bill Clinton
1996,National,1996-03-13,H. Ross Perot,14.525696,Bill Clinton
1996,National,1996-03-13,Bill Clinton,50.948899,Bill Clinton
1996,National,1996-03-13,Bob Dole,37.713782,Bill Clinton
1996,National,1996-03-14,H. Ross Perot,14.525696,Bill Clinton
1996,National,1996-03-14,Bill Clinton,50.948899,Bill Clinton
1996,National,1996-03-14,Bob Dole,37.713782,Bill Clinton
1996,National,1996-03-15,H. Ross Perot,14.525696,Bill Clinton
1996,National,1996-03-15,Bill Clinton,50.948899,Bill Clinton
1996,National,1996-03-15,Bob Dole,37.713782,Bill Clinton
1996,National,1996-03-16,H. Ross Perot,14.525696,Bill Clinton
1996,National,1996-03-16,Bill Clinton,50.21157,Bill Clinton
1996,National,1996-03-16,Bob Dole,37.924426,Bill Clinton
1996,National,1996-03-17,H. Ross Perot,14.715549,Bill Clinton
1996,National,1996-03-17,Bill Clinton,49.31102,Bill Clinton
1996,National,1996-03-17,Bob Dole,39.063581,Bill Clinton
1996,National,1996-03-18,H. Ross Perot,14.715549,Bill Clinton
1996,National,1996-03-18,Bill Clinton,49.31102,Bill Clinton
1996,National,1996-03-18,Bob Dole,39.063581,Bill Clinton
1996,National,1996-03-19,H. Ross Perot,14.715549,Bill Clinton
1996,National,1996-03-19,Bill Clinton,49.31102,Bill Clinton
1996,National,1996-03-19,Bob Dole,39.063581,Bill Clinton
1996,National,1996-03-20,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-20,Bill Clinton,49.311475,Bill Clinton
1996,National,1996-03-20,Bob Dole,39.064714,Bill Clinton
1996,National,1996-03-21,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-21,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-21,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-22,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-22,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-22,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-23,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-23,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-23,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-24,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-24,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-24,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-25,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-25,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-25,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-26,H. Ross Perot,14.713968,Bill Clinton
1996,National,1996-03-26,Bill Clinton,49.31185,Bill Clinton
1996,National,1996-03-26,Bob Dole,39.063466,Bill Clinton
1996,National,1996-03-27,H. Ross Perot,14.695262,Bill Clinton
1996,National,1996-03-27,Bill Clinton,49.335173,Bill Clinton
1996,National,1996-03-27,Bob Dole,39.001132,Bill Clinton
1996,National,1996-03-28,H. Ross Perot,14.695262,Bill Clinton
1996,National,1996-03-28,Bill Clinton,49.335173,Bill Clinton
1996,National,1996-03-28,Bob Dole,39.001132,Bill Clinton
1996,National,1996-03-29,H. Ross Perot,14.695262,Bill Clinton
1996,National,1996-03-29,Bill Clinton,49.335173,Bill Clinton
1996,National,1996-03-29,Bob Dole,39.001132,Bill Clinton
1996,National,1996-03-30,H. Ross Perot,14.695262,Bill Clinton
1996,National,1996-03-30,Bill Clinton,49.335173,Bill Clinton
1996,National,1996-03-30,Bob Dole,39.001132,Bill Clinton
1996,National,1996-03-31,H. Ross Perot,14.695262,Bill Clinton
1996,National,1996-03-31,Bill Clinton,49.335173,Bill Clinton
1996,National,1996-03-31,Bob Dole,39.001132,Bill Clinton
1996,National,1996-04-01,H. Ross Perot,14.044118,Bill Clinton
1996,National,1996-04-01,Bill Clinton,46.750925,Bill Clinton
1996,National,1996-04-01,Bob Dole,37.619731,Bill Clinton
1996,National,1996-04-02,H. Ross Perot,14.017605,Bill Clinton
1996,National,1996-04-02,Bill Clinton,45.470604,Bill Clinton
1996,National,1996-04-02,Bob Dole,37.304111,Bill Clinton
1996,National,1996-04-03,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-03,Bill Clinton,45.4882,Bill Clinton
1996,National,1996-04-03,Bob Dole,37.30432,Bill Clinton
1996,National,1996-04-04,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-04,Bill Clinton,45.488258,Bill Clinton
1996,National,1996-04-04,Bob Dole,37.304243,Bill Clinton
1996,National,1996-04-05,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-05,Bill Clinton,45.488258,Bill Clinton
1996,National,1996-04-05,Bob Dole,37.304243,Bill Clinton
1996,National,1996-04-06,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-06,Bill Clinton,45.488258,Bill Clinton
1996,National,1996-04-06,Bob Dole,37.304243,Bill Clinton
1996,National,1996-04-07,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-07,Bill Clinton,45.488258,Bill Clinton
1996,National,1996-04-07,Bob Dole,37.304243,Bill Clinton
1996,National,1996-04-08,H. Ross Perot,14.018557,Bill Clinton
1996,National,1996-04-08,Bill Clinton,45.488258,Bill Clinton
1996,National,1996-04-08,Bob Dole,37.304243,Bill Clinton
1996,National,1996-04-09,H. Ross Perot,14.018202,Bill Clinton
1996,National,1996-04-09,Bill Clinton,45.488283,Bill Clinton
1996,National,1996-04-09,Bob Dole,37.304096,Bill Clinton
1996,National,1996-04-10,H. Ross Perot,13.919557,Bill Clinton
1996,National,1996-04-10,Bill Clinton,44.961512,Bill Clinton
1996,National,1996-04-10,Bob Dole,36.284135,Bill Clinton
1996,National,1996-04-11,H. Ross Perot,13.920978,Bill Clinton
1996,National,1996-04-11,Bill Clinton,44.959322,Bill Clinton
1996,National,1996-04-11,Bob Dole,36.280768,Bill Clinton
1996,National,1996-04-12,H. Ross Perot,13.920978,Bill Clinton
1996,National,1996-04-12,Bill Clinton,44.959322,Bill Clinton
1996,National,1996-04-12,Bob Dole,36.280768,Bill Clinton
1996,National,1996-04-13,H. Ross Perot,13.920736,Bill Clinton
1996,National,1996-04-13,Bill Clinton,44.957711,Bill Clinton
1996,National,1996-04-13,Bob Dole,36.2799,Bill Clinton
1996,National,1996-04-14,H. Ross Perot,13.920736,Bill Clinton
1996,National,1996-04-14,Bill Clinton,44.957711,Bill Clinton
1996,National,1996-04-14,Bob Dole,36.2799,Bill Clinton
1996,National,1996-04-15,H. Ross Perot,13.920736,Bill Clinton
1996,National,1996-04-15,Bill Clinton,44.957711,Bill Clinton
1996,National,1996-04-15,Bob Dole,36.2799,Bill Clinton
1996,National,1996-04-16,H. Ross Perot,13.920535,Bill Clinton
1996,National,1996-04-16,Bill Clinton,46.353396,Bill Clinton
1996,National,1996-04-16,Bob Dole,37.409466,Bill Clinton
1996,National,1996-04-17,H. Ross Perot,13.920535,Bill Clinton
1996,National,1996-04-17,Bill Clinton,46.353396,Bill Clinton
1996,National,1996-04-17,Bob Dole,37.409466,Bill Clinton
1996,National,1996-04-18,H. Ross Perot,13.920535,Bill Clinton
1996,National,1996-04-18,Bill Clinton,46.353396,Bill Clinton
1996,National,1996-04-18,Bob Dole,37.409466,Bill Clinton
1996,National,1996-04-19,H. Ross Perot,13.920535,Bill Clinton
1996,National,1996-04-19,Bill Clinton,46.353396,Bill Clinton
1996,National,1996-04-19,Bob Dole,37.409466,Bill Clinton
1996,National,1996-04-20,H. Ross Perot,13.920289,Bill Clinton
1996,National,1996-04-20,Bill Clinton,46.353345,Bill Clinton
1996,National,1996-04-20,Bob Dole,37.40937,Bill Clinton
1996,National,1996-04-21,H. Ross Perot,13.920289,Bill Clinton
1996,National,1996-04-21,Bill Clinton,46.353345,Bill Clinton
1996,National,1996-04-21,Bob Dole,37.40937,Bill Clinton
1996,National,1996-04-22,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-22,Bill Clinton,48.223059,Bill Clinton
1996,National,1996-04-22,Bob Dole,37.104364,Bill Clinton
1996,National,1996-04-23,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-23,Bill Clinton,48.220477,Bill Clinton
1996,National,1996-04-23,Bob Dole,37.118274,Bill Clinton
1996,National,1996-04-24,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-24,Bill Clinton,48.220477,Bill Clinton
1996,National,1996-04-24,Bob Dole,37.118274,Bill Clinton
1996,National,1996-04-25,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-25,Bill Clinton,50.108526,Bill Clinton
1996,National,1996-04-25,Bob Dole,38.582034,Bill Clinton
1996,National,1996-04-26,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-26,Bill Clinton,47.498984,Bill Clinton
1996,National,1996-04-26,Bob Dole,35.651734,Bill Clinton
1996,National,1996-04-27,H. Ross Perot,12.303295,Bill Clinton
1996,National,1996-04-27,Bill Clinton,47.498984,Bill Clinton
1996,National,1996-04-27,Bob Dole,35.651734,Bill Clinton
1996,National,1996-04-28,H. Ross Perot,13.204858,Bill Clinton
1996,National,1996-04-28,Bill Clinton,47.452253,Bill Clinton
1996,National,1996-04-28,Bob Dole,35.422204,Bill Clinton
1996,National,1996-04-29,H. Ross Perot,13.204574,Bill Clinton
1996,National,1996-04-29,Bill Clinton,47.451464,Bill Clinton
1996,National,1996-04-29,Bob Dole,35.424215,Bill Clinton
1996,National,1996-04-30,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-04-30,Bill Clinton,47.451033,Bill Clinton
1996,National,1996-04-30,Bob Dole,35.429461,Bill Clinton
1996,National,1996-05-01,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-01,Bill Clinton,47.451033,Bill Clinton
1996,National,1996-05-01,Bob Dole,35.429461,Bill Clinton
1996,National,1996-05-02,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-02,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-02,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-03,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-03,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-03,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-04,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-04,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-04,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-05,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-05,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-05,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-06,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-06,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-06,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-07,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-07,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-07,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-08,H. Ross Perot,13.205659,Bill Clinton
1996,National,1996-05-08,Bill Clinton,47.448986,Bill Clinton
1996,National,1996-05-08,Bob Dole,35.43771,Bill Clinton
1996,National,1996-05-09,H. Ross Perot,13.439456,Bill Clinton
1996,National,1996-05-09,Bill Clinton,46.240177,Bill Clinton
1996,National,1996-05-09,Bob Dole,35.324463,Bill Clinton
1996,National,1996-05-10,H. Ross Perot,13.449913,Bill Clinton
1996,National,1996-05-10,Bill Clinton,46.250253,Bill Clinton
1996,National,1996-05-10,Bob Dole,35.324801,Bill Clinton
1996,National,1996-05-11,H. Ross Perot,13.449913,Bill Clinton
1996,National,1996-05-11,Bill Clinton,46.251267,Bill Clinton
1996,National,1996-05-11,Bob Dole,35.323796,Bill Clinton
1996,National,1996-05-12,H. Ross Perot,14.978396,Bill Clinton
1996,National,1996-05-12,Bill Clinton,45.663447,Bill Clinton
1996,National,1996-05-12,Bob Dole,34.093455,Bill Clinton
1996,National,1996-05-13,H. Ross Perot,14.978396,Bill Clinton
1996,National,1996-05-13,Bill Clinton,45.663447,Bill Clinton
1996,National,1996-05-13,Bob Dole,34.093455,Bill Clinton
1996,National,1996-05-14,H. Ross Perot,13.676168,Bill Clinton
1996,National,1996-05-14,Bill Clinton,47.025895,Bill Clinton
1996,National,1996-05-14,Bob Dole,34.08656,Bill Clinton
1996,National,1996-05-15,H. Ross Perot,13.676168,Bill Clinton
1996,National,1996-05-15,Bill Clinton,48.72086,Bill Clinton
1996,National,1996-05-15,Bob Dole,36.000809,Bill Clinton
1996,National,1996-05-16,H. Ross Perot,13.61039,Bill Clinton
1996,National,1996-05-16,Bill Clinton,49.493557,Bill Clinton
1996,National,1996-05-16,Bob Dole,36.151477,Bill Clinton
1996,National,1996-05-17,H. Ross Perot,13.052026,Bill Clinton
1996,National,1996-05-17,Bill Clinton,49.665021,Bill Clinton
1996,National,1996-05-17,Bob Dole,36.013952,Bill Clinton
1996,National,1996-05-18,H. Ross Perot,13.050777,Bill Clinton
1996,National,1996-05-18,Bill Clinton,49.666954,Bill Clinton
1996,National,1996-05-18,Bob Dole,36.014642,Bill Clinton
1996,National,1996-05-19,H. Ross Perot,13.050777,Bill Clinton
1996,National,1996-05-19,Bill Clinton,49.666954,Bill Clinton
1996,National,1996-05-19,Bob Dole,36.014642,Bill Clinton
1996,National,1996-05-20,H. Ross Perot,13.05052,Bill Clinton
1996,National,1996-05-20,Bill Clinton,49.667273,Bill Clinton
1996,National,1996-05-20,Bob Dole,36.015055,Bill Clinton
1996,National,1996-05-21,H. Ross Perot,13.05052,Bill Clinton
1996,National,1996-05-21,Bill Clinton,49.667273,Bill Clinton
1996,National,1996-05-21,Bob Dole,36.015055,Bill Clinton
1996,National,1996-05-22,H. Ross Perot,12.375492,Bill Clinton
1996,National,1996-05-22,Bill Clinton,50.584163,Bill Clinton
1996,National,1996-05-22,Bob Dole,34.960491,Bill Clinton
1996,National,1996-05-23,H. Ross Perot,11.274547,Bill Clinton
1996,National,1996-05-23,Bill Clinton,50.933892,Bill Clinton
1996,National,1996-05-23,Bob Dole,35.065186,Bill Clinton
1996,National,1996-05-24,H. Ross Perot,11.274547,Bill Clinton
1996,National,1996-05-24,Bill Clinton,50.933892,Bill Clinton
1996,National,1996-05-24,Bob Dole,35.065186,Bill Clinton
1996,National,1996-05-25,H. Ross Perot,11.274547,Bill Clinton
1996,National,1996-05-25,Bill Clinton,50.933892,Bill Clinton
1996,National,1996-05-25,Bob Dole,35.065186,Bill Clinton
1996,National,1996-05-26,H. Ross Perot,11.291893,Bill Clinton
1996,National,1996-05-26,Bill Clinton,50.993368,Bill Clinton
1996,National,1996-05-26,Bob Dole,35.045785,Bill Clinton
1996,National,1996-05-27,H. Ross Perot,11.291893,Bill Clinton
1996,National,1996-05-27,Bill Clinton,50.993368,Bill Clinton
1996,National,1996-05-27,Bob Dole,35.045785,Bill Clinton
1996,National,1996-05-28,H. Ross Perot,11.291893,Bill Clinton
1996,National,1996-05-28,Bill Clinton,50.993368,Bill Clinton
1996,National,1996-05-28,Bob Dole,35.045785,Bill Clinton
1996,National,1996-05-29,H. Ross Perot,11.521394,Bill Clinton
1996,National,1996-05-29,Bill Clinton,50.914695,Bill Clinton
1996,National,1996-05-29,Bob Dole,34.86179,Bill Clinton
1996,National,1996-05-30,H. Ross Perot,11.521394,Bill Clinton
1996,National,1996-05-30,Bill Clinton,50.914695,Bill Clinton
1996,National,1996-05-30,Bob Dole,34.86179,Bill Clinton
1996,National,1996-05-31,H. Ross Perot,11.354221,Bill Clinton
1996,National,1996-05-31,Bill Clinton,49.440463,Bill Clinton
1996,National,1996-05-31,Bob Dole,34.097853,Bill Clinton
1996,National,1996-06-01,H. Ross Perot,11.359493,Bill Clinton
1996,National,1996-06-01,Bill Clinton,49.436655,Bill Clinton
1996,National,1996-06-01,Bob Dole,34.111537,Bill Clinton
1996,National,1996-06-02,H. Ross Perot,11.359493,Bill Clinton
1996,National,1996-06-02,Bill Clinton,49.436655,Bill Clinton
1996,National,1996-06-02,Bob Dole,34.111537,Bill Clinton
1996,National,1996-06-03,H. Ross Perot,11.861757,Bill Clinton
1996,National,1996-06-03,Bill Clinton,48.155867,Bill Clinton
1996,National,1996-06-03,Bob Dole,34.39841,Bill Clinton
1996,National,1996-06-04,H. Ross Perot,11.861757,Bill Clinton
1996,National,1996-06-04,Bill Clinton,48.155372,Bill Clinton
